Model,MDO3024
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-07
Horizontal Delay,0.0527
Sample Interval,4e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-1.04
,
,
,
Label,
TIME,CH1
5.269889e-02,1.28
5.269889e-02,1.3
5.269889e-02,1.28
5.269889e-02,1.28
5.269889e-02,1.3
5.269889e-02,1.3
5.269889e-02,1.3
5.269889e-02,1.28
5.269889e-02,1.3
5.269889e-02,1.3
5.269889e-02,1.32
5.269890e-02,1.32
5.269890e-02,1.3
5.269890e-02,1.3
5.269890e-02,1.32
5.269890e-02,1.32
5.269890e-02,1.32
5.269890e-02,1.34
5.269890e-02,1.34
5.269890e-02,1.34
5.269890e-02,1.34
5.269890e-02,1.34
5.269890e-02,1.36
5.269890e-02,1.36
5.269890e-02,1.34
5.269890e-02,1.34
5.269890e-02,1.36
5.269890e-02,1.34
5.269890e-02,1.36
5.269890e-02,1.34
5.269890e-02,1.36
5.269890e-02,1.36
5.269890e-02,1.38
5.269890e-02,1.36
5.269890e-02,1.36
5.269890e-02,1.34
5.269891e-02,1.36
5.269891e-02,1.36
5.269891e-02,1.38
5.269891e-02,1.38
5.269891e-02,1.38
5.269891e-02,1.38
5.269891e-02,1.36
5.269891e-02,1.36
5.269891e-02,1.38
5.269891e-02,1.36
5.269891e-02,1.38
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.38
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.42
5.269891e-02,1.4
5.269891e-02,1.4
5.269891e-02,1.44
5.269892e-02,1.42
5.269892e-02,1.42
5.269892e-02,1.44
5.269892e-02,1.42
5.269892e-02,1.44
5.269892e-02,1.42
5.269892e-02,1.42
5.269892e-02,1.42
5.269892e-02,1.42
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.42
5.269892e-02,1.42
5.269892e-02,1.46
5.269892e-02,1.46
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.44
5.269892e-02,1.46
5.269892e-02,1.46
5.269892e-02,1.44
5.269893e-02,1.46
5.269893e-02,1.46
5.269893e-02,1.46
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.46
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.46
5.269893e-02,1.5
5.269893e-02,1.48
5.269893e-02,1.46
5.269893e-02,1.48
5.269893e-02,1.46
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.48
5.269893e-02,1.5
5.269893e-02,1.5
5.269893e-02,1.5
5.269893e-02,1.52
5.269894e-02,1.5
5.269894e-02,1.52
5.269894e-02,1.5
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.5
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.5
5.269894e-02,1.5
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.5
5.269894e-02,1.52
5.269894e-02,1.52
5.269894e-02,1.54
5.269894e-02,1.54
5.269894e-02,1.54
5.269894e-02,1.52
5.269894e-02,1.5
5.269894e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.5
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.5
5.269895e-02,1.54
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.52
5.269895e-02,1.54
5.269895e-02,1.54
5.269895e-02,1.54
5.269895e-02,1.56
5.269895e-02,1.56
5.269895e-02,1.58
5.269895e-02,1.56
5.269895e-02,1.56
5.269895e-02,1.56
5.269895e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.54
5.269896e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.58
5.269896e-02,1.54
5.269896e-02,1.54
5.269896e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.54
5.269896e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.54
5.269896e-02,1.54
5.269896e-02,1.58
5.269896e-02,1.58
5.269896e-02,1.54
5.269896e-02,1.56
5.269896e-02,1.58
5.269896e-02,1.58
5.269896e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.56
5.269896e-02,1.54
5.269897e-02,1.52
5.269897e-02,1.56
5.269897e-02,1.54
5.269897e-02,1.54
5.269897e-02,1.54
5.269897e-02,1.54
5.269897e-02,1.56
5.269897e-02,1.58
5.269897e-02,1.56
5.269897e-02,1.56
5.269897e-02,1.56
5.269897e-02,1.56
5.269897e-02,1.54
5.269897e-02,1.54
5.269897e-02,1.54
5.269897e-02,1.58
5.269897e-02,1.58
5.269897e-02,1.56
5.269897e-02,1.56
5.269897e-02,1.58
5.269897e-02,1.58
5.269897e-02,1.54
5.269897e-02,1.56
5.269897e-02,1.58
5.269897e-02,1.54
5.269898e-02,1.56
5.269898e-02,1.58
5.269898e-02,1.58
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.58
5.269898e-02,1.56
5.269898e-02,1.58
5.269898e-02,1.56
5.269898e-02,1.58
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.58
5.269898e-02,1.56
5.269898e-02,1.58
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.56
5.269898e-02,1.54
5.269899e-02,1.56
5.269899e-02,1.58
5.269899e-02,1.56
5.269899e-02,1.54
5.269899e-02,1.54
5.269899e-02,1.54
5.269899e-02,1.56
5.269899e-02,1.56
5.269899e-02,1.56
5.269899e-02,1.54
5.269899e-02,1.56
5.269899e-02,1.56
5.269899e-02,1.54
5.269899e-02,1.56
5.269899e-02,1.54
5.269899e-02,1.54
5.269899e-02,1.54
5.269899e-02,1.56
5.269899e-02,1.54
5.269899e-02,1.58
5.269899e-02,1.58
5.269899e-02,1.54
5.269899e-02,1.54
5.269899e-02,1.54
5.269899e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.56
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.56
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.54
5.269900e-02,1.52
5.269900e-02,1.52
5.269900e-02,1.52
5.269900e-02,1.52
5.269900e-02,1.52
5.269900e-02,1.5
5.269900e-02,1.5
5.269900e-02,1.52
5.269900e-02,1.52
5.269900e-02,1.54
5.269900e-02,1.54
5.269901e-02,1.52
5.269901e-02,1.52
5.269901e-02,1.54
5.269901e-02,1.54
5.269901e-02,1.52
5.269901e-02,1.52
5.269901e-02,1.52
5.269901e-02,1.52
5.269901e-02,1.52
5.269901e-02,1.5
5.269901e-02,1.52
5.269901e-02,1.52
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.52
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.5
5.269901e-02,1.48
5.269901e-02,1.5
5.269902e-02,1.48
5.269902e-02,1.52
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.46
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.46
5.269902e-02,1.46
5.269902e-02,1.48
5.269902e-02,1.46
5.269902e-02,1.48
5.269902e-02,1.48
5.269902e-02,1.46
5.269902e-02,1.48
5.269902e-02,1.44
5.269902e-02,1.46
5.269902e-02,1.48
5.269902e-02,1.44
5.269902e-02,1.46
5.269902e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.46
5.269903e-02,1.46
5.269903e-02,1.46
5.269903e-02,1.42
5.269903e-02,1.44
5.269903e-02,1.46
5.269903e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.44
5.269903e-02,1.42
5.269903e-02,1.42
5.269903e-02,1.42
5.269903e-02,1.42
5.269903e-02,1.42
5.269903e-02,1.44
5.269903e-02,1.42
5.269903e-02,1.42
5.269903e-02,1.4
5.269903e-02,1.42
5.269903e-02,1.42
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.42
5.269904e-02,1.38
5.269904e-02,1.38
5.269904e-02,1.4
5.269904e-02,1.38
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.38
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.4
5.269904e-02,1.38
5.269904e-02,1.38
5.269904e-02,1.38
5.269904e-02,1.36
5.269904e-02,1.36
5.269904e-02,1.36
5.269904e-02,1.34
5.269904e-02,1.38
5.269904e-02,1.38
5.269905e-02,1.36
5.269905e-02,1.34
5.269905e-02,1.34
5.269905e-02,1.34
5.269905e-02,1.36
5.269905e-02,1.36
5.269905e-02,1.34
5.269905e-02,1.34
5.269905e-02,1.34
5.269905e-02,1.32
5.269905e-02,1.34
5.269905e-02,1.34
5.269905e-02,1.34
5.269905e-02,1.32
5.269905e-02,1.34
5.269905e-02,1.32
5.269905e-02,1.32
5.269905e-02,1.32
5.269905e-02,1.34
5.269905e-02,1.32
5.269905e-02,1.32
5.269905e-02,1.3
5.269905e-02,1.32
5.269905e-02,1.3
5.269905e-02,1.3
5.269906e-02,1.3
5.269906e-02,1.3
5.269906e-02,1.3
5.269906e-02,1.3
5.269906e-02,1.3
5.269906e-02,1.28
5.269906e-02,1.3
5.269906e-02,1.28
5.269906e-02,1.28
5.269906e-02,1.28
5.269906e-02,1.3
5.269906e-02,1.26
5.269906e-02,1.26
5.269906e-02,1.28
5.269906e-02,1.3
5.269906e-02,1.26
5.269906e-02,1.24
5.269906e-02,1.26
5.269906e-02,1.26
5.269906e-02,1.22
5.269906e-02,1.24
5.269906e-02,1.26
5.269906e-02,1.26
5.269906e-02,1.24
5.269906e-02,1.22
5.269907e-02,1.24
5.269907e-02,1.24
5.269907e-02,1.22
5.269907e-02,1.22
5.269907e-02,1.24
5.269907e-02,1.22
5.269907e-02,1.22
5.269907e-02,1.22
5.269907e-02,1.22
5.269907e-02,1.2
5.269907e-02,1.2
5.269907e-02,1.22
5.269907e-02,1.2
5.269907e-02,1.18
5.269907e-02,1.18
5.269907e-02,1.18
5.269907e-02,1.18
5.269907e-02,1.2
5.269907e-02,1.18
5.269907e-02,1.18
5.269907e-02,1.18
5.269907e-02,1.18
5.269907e-02,1.2
5.269907e-02,1.18
5.269907e-02,1.18
5.269908e-02,1.16
5.269908e-02,1.16
5.269908e-02,1.18
5.269908e-02,1.16
5.269908e-02,1.16
5.269908e-02,1.16
5.269908e-02,1.16
5.269908e-02,1.14
5.269908e-02,1.14
5.269908e-02,1.16
5.269908e-02,1.12
5.269908e-02,1.14
5.269908e-02,1.14
5.269908e-02,1.12
5.269908e-02,1.12
5.269908e-02,1.12
5.269908e-02,1.12
5.269908e-02,1.12
5.269908e-02,1.12
5.269908e-02,1.1
5.269908e-02,1.12
5.269908e-02,1.1
5.269908e-02,1.1
5.269908e-02,1.08
5.269908e-02,1.12
5.269909e-02,1.12
5.269909e-02,1.06
5.269909e-02,1.1
5.269909e-02,1.1
5.269909e-02,1.08
5.269909e-02,1.08
5.269909e-02,1.1
5.269909e-02,1.1
5.269909e-02,1.08
5.269909e-02,1.08
5.269909e-02,1.08
5.269909e-02,1.04
5.269909e-02,1.06
5.269909e-02,1.06
5.269909e-02,1.04
5.269909e-02,1.04
5.269909e-02,1.04
5.269909e-02,1.02
5.269909e-02,1.04
5.269909e-02,1.02
5.269909e-02,1.02
5.269909e-02,1.04
5.269909e-02,1.02
5.269909e-02,1.04
5.269909e-02,1.04
5.269910e-02,1.02
5.269910e-02,1.02
5.269910e-02,1
5.269910e-02,1
5.269910e-02,1
5.269910e-02,1.02
5.269910e-02,1.02
5.269910e-02,1.02
5.269910e-02,1.02
5.269910e-02,1
5.269910e-02,1
5.269910e-02,1
5.269910e-02,1
5.269910e-02,0.98
5.269910e-02,0.98
5.269910e-02,0.98
5.269910e-02,0.96
5.269910e-02,0.96
5.269910e-02,0.96
5.269910e-02,0.96
5.269910e-02,0.98
5.269910e-02,0.96
5.269910e-02,0.96
5.269910e-02,0.94
5.269910e-02,0.94
5.269911e-02,0.94
5.269911e-02,0.94
5.269911e-02,0.94
5.269911e-02,0.92
5.269911e-02,0.96
5.269911e-02,0.92
5.269911e-02,0.92
5.269911e-02,0.94
5.269911e-02,0.9
5.269911e-02,0.92
5.269911e-02,0.88
5.269911e-02,0.92
5.269911e-02,0.9
5.269911e-02,0.9
5.269911e-02,0.9
5.269911e-02,0.88
5.269911e-02,0.88
5.269911e-02,0.9
5.269911e-02,0.88
5.269911e-02,0.88
5.269911e-02,0.86
5.269911e-02,0.86
5.269911e-02,0.88
5.269911e-02,0.88
5.269911e-02,0.88
5.269912e-02,0.88
5.269912e-02,0.86
5.269912e-02,0.86
5.269912e-02,0.86
5.269912e-02,0.86
5.269912e-02,0.86
5.269912e-02,0.84
5.269912e-02,0.84
5.269912e-02,0.84
5.269912e-02,0.82
5.269912e-02,0.82
5.269912e-02,0.82
5.269912e-02,0.84
5.269912e-02,0.84
5.269912e-02,0.82
5.269912e-02,0.82
5.269912e-02,0.8
5.269912e-02,0.8
5.269912e-02,0.82
5.269912e-02,0.8
5.269912e-02,0.8
5.269912e-02,0.82
5.269912e-02,0.8
5.269912e-02,0.78
5.269912e-02,0.76
5.269913e-02,0.8
5.269913e-02,0.78
5.269913e-02,0.78
5.269913e-02,0.76
5.269913e-02,0.78
5.269913e-02,0.78
5.269913e-02,0.78
5.269913e-02,0.76
5.269913e-02,0.76
5.269913e-02,0.76
5.269913e-02,0.76
5.269913e-02,0.74
5.269913e-02,0.78
5.269913e-02,0.76
5.269913e-02,0.74
5.269913e-02,0.72
5.269913e-02,0.72
5.269913e-02,0.74
5.269913e-02,0.72
5.269913e-02,0.72
5.269913e-02,0.72
5.269913e-02,0.72
5.269913e-02,0.72
5.269913e-02,0.7
5.269913e-02,0.7
5.269914e-02,0.72
5.269914e-02,0.7
5.269914e-02,0.7
5.269914e-02,0.68
5.269914e-02,0.7
5.269914e-02,0.7
5.269914e-02,0.68
5.269914e-02,0.66
5.269914e-02,0.68
5.269914e-02,0.66
5.269914e-02,0.68
5.269914e-02,0.68
5.269914e-02,0.68
5.269914e-02,0.68
5.269914e-02,0.66
5.269914e-02,0.64
5.269914e-02,0.66
5.269914e-02,0.66
5.269914e-02,0.64
5.269914e-02,0.66
5.269914e-02,0.64
5.269914e-02,0.64
5.269914e-02,0.64
5.269914e-02,0.64
5.269914e-02,0.64
5.269915e-02,0.6
5.269915e-02,0.62
5.269915e-02,0.62
5.269915e-02,0.62
5.269915e-02,0.64
5.269915e-02,0.62
5.269915e-02,0.62
5.269915e-02,0.6
5.269915e-02,0.58
5.269915e-02,0.58
5.269915e-02,0.6
5.269915e-02,0.58
5.269915e-02,0.58
5.269915e-02,0.6
5.269915e-02,0.58
5.269915e-02,0.6
5.269915e-02,0.62
5.269915e-02,0.6
5.269915e-02,0.56
5.269915e-02,0.56
5.269915e-02,0.58
5.269915e-02,0.58
5.269915e-02,0.56
5.269915e-02,0.56
5.269915e-02,0.56
5.269916e-02,0.56
5.269916e-02,0.54
5.269916e-02,0.54
5.269916e-02,0.54
5.269916e-02,0.54
5.269916e-02,0.54
5.269916e-02,0.54
5.269916e-02,0.52
5.269916e-02,0.54
5.269916e-02,0.52
5.269916e-02,0.54
5.269916e-02,0.54
5.269916e-02,0.52
5.269916e-02,0.52
5.269916e-02,0.52
5.269916e-02,0.52
5.269916e-02,0.5
5.269916e-02,0.52
5.269916e-02,0.52
5.269916e-02,0.52
5.269916e-02,0.5
5.269916e-02,0.5
5.269916e-02,0.52
5.269916e-02,0.5
5.269916e-02,0.5
5.269917e-02,0.5
5.269917e-02,0.52
5.269917e-02,0.5
5.269917e-02,0.5
5.269917e-02,0.48
5.269917e-02,0.5
5.269917e-02,0.46
5.269917e-02,0.46
5.269917e-02,0.46
5.269917e-02,0.46
5.269917e-02,0.46
5.269917e-02,0.44
5.269917e-02,0.46
5.269917e-02,0.48
5.269917e-02,0.48
5.269917e-02,0.46
5.269917e-02,0.46
5.269917e-02,0.46
5.269917e-02,0.44
5.269917e-02,0.46
5.269917e-02,0.44
5.269917e-02,0.44
5.269917e-02,0.42
5.269917e-02,0.46
5.269917e-02,0.44
5.269918e-02,0.44
5.269918e-02,0.44
5.269918e-02,0.42
5.269918e-02,0.42
5.269918e-02,0.42
5.269918e-02,0.42
5.269918e-02,0.42
5.269918e-02,0.4
5.269918e-02,0.42
5.269918e-02,0.4
5.269918e-02,0.4
5.269918e-02,0.4
5.269918e-02,0.4
5.269918e-02,0.4
5.269918e-02,0.38
5.269918e-02,0.4
5.269918e-02,0.4
5.269918e-02,0.42
5.269918e-02,0.38
5.269918e-02,0.38
5.269918e-02,0.38
5.269918e-02,0.38
5.269918e-02,0.38
5.269918e-02,0.38
5.269918e-02,0.36
5.269919e-02,0.34
5.269919e-02,0.36
5.269919e-02,0.38
5.269919e-02,0.38
5.269919e-02,0.36
5.269919e-02,0.38
5.269919e-02,0.36
5.269919e-02,0.36
5.269919e-02,0.36
5.269919e-02,0.32
5.269919e-02,0.34
5.269919e-02,0.36
5.269919e-02,0.36
5.269919e-02,0.36
5.269919e-02,0.32
5.269919e-02,0.32
5.269919e-02,0.32
5.269919e-02,0.34
5.269919e-02,0.34
5.269919e-02,0.34
5.269919e-02,0.34
5.269919e-02,0.36
5.269919e-02,0.34
5.269919e-02,0.34
5.269919e-02,0.32
5.269920e-02,0.32
5.269920e-02,0.34
5.269920e-02,0.3
5.269920e-02,0.3
5.269920e-02,0.32
5.269920e-02,0.3
5.269920e-02,0.32
5.269920e-02,0.32
5.269920e-02,0.32
5.269920e-02,0.3
5.269920e-02,0.28
5.269920e-02,0.28
5.269920e-02,0.3
5.269920e-02,0.28
5.269920e-02,0.28
5.269920e-02,0.28
5.269920e-02,0.28
5.269920e-02,0.28
5.269920e-02,0.26
5.269920e-02,0.26
5.269920e-02,0.26
5.269920e-02,0.28
5.269920e-02,0.28
5.269920e-02,0.26
5.269920e-02,0.28
5.269921e-02,0.26
5.269921e-02,0.26
5.269921e-02,0.26
5.269921e-02,0.24
5.269921e-02,0.26
5.269921e-02,0.26
5.269921e-02,0.26
5.269921e-02,0.28
5.269921e-02,0.28
5.269921e-02,0.28
5.269921e-02,0.26
5.269921e-02,0.26
5.269921e-02,0.24
5.269921e-02,0.26
5.269921e-02,0.26
5.269921e-02,0.24
5.269921e-02,0.24
5.269921e-02,0.24
5.269921e-02,0.22
5.269921e-02,0.22
5.269921e-02,0.24
5.269921e-02,0.24
5.269921e-02,0.24
5.269921e-02,0.24
5.269921e-02,0.24
5.269922e-02,0.24
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.2
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.22
5.269922e-02,0.2
5.269922e-02,0.18
5.269922e-02,0.18
5.269922e-02,0.2
5.269922e-02,0.18
5.269922e-02,0.18
5.269922e-02,0.14
5.269922e-02,0.2
5.269923e-02,0.2
5.269923e-02,0.2
5.269923e-02,0.2
5.269923e-02,0.22
5.269923e-02,0.2
5.269923e-02,0.18
5.269923e-02,0.2
5.269923e-02,0.2
5.269923e-02,0.18
5.269923e-02,0.2
5.269923e-02,0.18
5.269923e-02,0.18
5.269923e-02,0.16
5.269923e-02,0.16
5.269923e-02,0.14
5.269923e-02,0.16
5.269923e-02,0.14
5.269923e-02,0.16
5.269923e-02,0.14
5.269923e-02,0.16
5.269923e-02,0.16
5.269923e-02,0.16
5.269923e-02,0.16
5.269923e-02,0.18
5.269923e-02,0.16
5.269924e-02,0.16
5.269924e-02,0.16
5.269924e-02,0.16
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.12
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.14
5.269924e-02,0.16
5.269924e-02,0.1
5.269924e-02,0.1
5.269924e-02,0.12
5.269924e-02,0.12
5.269924e-02,0.1
5.269924e-02,0.14
5.269924e-02,0.12
5.269924e-02,0.12
5.269924e-02,0.14
5.269924e-02,0.12
5.269925e-02,0.14
5.269925e-02,0.14
5.269925e-02,0.08
5.269925e-02,0.12
5.269925e-02,0.14
5.269925e-02,0.12
5.269925e-02,0.14
5.269925e-02,0.12
5.269925e-02,0.12
5.269925e-02,0.12
5.269925e-02,0.1
5.269925e-02,0.1
5.269925e-02,0.12
5.269925e-02,0.1
5.269925e-02,0.12
5.269925e-02,0.12
5.269925e-02,0.12
5.269925e-02,0.12
5.269925e-02,0.12
5.269925e-02,0.14
5.269925e-02,0.1
5.269925e-02,0.12
5.269925e-02,0.14
5.269925e-02,0.12
5.269925e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.08
5.269926e-02,0.12
5.269926e-02,0.08
5.269926e-02,0.1
5.269926e-02,0.1
5.269926e-02,0.12
5.269926e-02,0.1
5.269926e-02,0.1
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.14
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.12
5.269926e-02,0.14
5.269926e-02,0.14
5.269926e-02,0.12
5.269926e-02,0.14
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.14
5.269927e-02,0.1
5.269927e-02,0.1
5.269927e-02,0.1
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.14
5.269927e-02,0.12
5.269927e-02,0.14
5.269927e-02,0.14
5.269927e-02,0.14
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.14
5.269927e-02,0.12
5.269927e-02,0.12
5.269927e-02,0.12
5.269928e-02,0.12
5.269928e-02,0.12
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.16
5.269928e-02,0.14
5.269928e-02,0.16
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.16
5.269928e-02,0.16
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.14
5.269928e-02,0.16
5.269928e-02,0.14
5.269928e-02,0.16
5.269928e-02,0.12
5.269929e-02,0.14
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.18
5.269929e-02,0.16
5.269929e-02,0.18
5.269929e-02,0.18
5.269929e-02,0.16
5.269929e-02,0.18
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.16
5.269929e-02,0.18
5.269929e-02,0.16
5.269929e-02,0.18
5.269929e-02,0.18
5.269929e-02,0.16
5.269929e-02,0.18
5.269929e-02,0.18
5.269929e-02,0.18
5.269929e-02,0.18
5.269930e-02,0.18
5.269930e-02,0.18
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.22
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.2
5.269930e-02,0.22
5.269930e-02,0.22
5.269930e-02,0.22
5.269930e-02,0.22
5.269930e-02,0.24
5.269930e-02,0.22
5.269930e-02,0.24
5.269930e-02,0.24
5.269931e-02,0.22
5.269931e-02,0.24
5.269931e-02,0.22
5.269931e-02,0.24
5.269931e-02,0.24
5.269931e-02,0.26
5.269931e-02,0.24
5.269931e-02,0.24
5.269931e-02,0.24
5.269931e-02,0.24
5.269931e-02,0.22
5.269931e-02,0.24
5.269931e-02,0.26
5.269931e-02,0.26
5.269931e-02,0.26
5.269931e-02,0.28
5.269931e-02,0.28
5.269931e-02,0.28
5.269931e-02,0.3
5.269931e-02,0.26
5.269931e-02,0.3
5.269931e-02,0.3
5.269931e-02,0.3
5.269931e-02,0.3
5.269931e-02,0.3
5.269932e-02,0.3
5.269932e-02,0.28
5.269932e-02,0.3
5.269932e-02,0.3
5.269932e-02,0.3
5.269932e-02,0.3
5.269932e-02,0.3
5.269932e-02,0.32
5.269932e-02,0.3
5.269932e-02,0.32
5.269932e-02,0.32
5.269932e-02,0.32
5.269932e-02,0.32
5.269932e-02,0.34
5.269932e-02,0.34
5.269932e-02,0.34
5.269932e-02,0.32
5.269932e-02,0.36
5.269932e-02,0.32
5.269932e-02,0.34
5.269932e-02,0.36
5.269932e-02,0.36
5.269932e-02,0.34
5.269932e-02,0.34
5.269932e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.36
5.269933e-02,0.38
5.269933e-02,0.38
5.269933e-02,0.38
5.269933e-02,0.4
5.269933e-02,0.38
5.269933e-02,0.4
5.269933e-02,0.38
5.269933e-02,0.38
5.269933e-02,0.38
5.269933e-02,0.38
5.269933e-02,0.4
5.269933e-02,0.38
5.269933e-02,0.4
5.269933e-02,0.42
5.269933e-02,0.4
5.269933e-02,0.4
5.269933e-02,0.42
5.269934e-02,0.4
5.269934e-02,0.4
5.269934e-02,0.44
5.269934e-02,0.42
5.269934e-02,0.42
5.269934e-02,0.42
5.269934e-02,0.44
5.269934e-02,0.42
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.42
5.269934e-02,0.44
5.269934e-02,0.46
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.44
5.269934e-02,0.46
5.269934e-02,0.46
5.269934e-02,0.48
5.269934e-02,0.46
5.269934e-02,0.46
5.269935e-02,0.48
5.269935e-02,0.46
5.269935e-02,0.48
5.269935e-02,0.46
5.269935e-02,0.48
5.269935e-02,0.48
5.269935e-02,0.5
5.269935e-02,0.46
5.269935e-02,0.46
5.269935e-02,0.48
5.269935e-02,0.48
5.269935e-02,0.5
5.269935e-02,0.5
5.269935e-02,0.5
5.269935e-02,0.48
5.269935e-02,0.5
